cbsa,metro_name,year,quarter,hpi_metro_nsa,hpi_metro_sa,state,hpi_metro_df_sa,hpi_state_sa,hpi_state_nsa,hpi_usa_sa,hpi_lag_1,hpi_lag_2,hpi_lag_3,hpi_lag_4,hpi_lag_6,hpi_lag_8,qoq_growth,yoy_growth,growth_velocity,volatility_4q,metro_to_state_ratio,metro_to_usa_ratio,state_to_usa_ratio,ma_4q,ma_8q,cum_max,pct_from_peak,q_sin,q_cos,time_trend
10580,"Albany-Schenectady-Troy, NY",1992,1,102.8,102.87,NY,,101.17,101.1,102.27,98.8,100.43,100.32,100.0,,,0.04119433198380573,0.028699999999999948,0.057424542080390495,0.02420598500656281,1.0168034002174557,1.0058668231152832,0.989244157621981,100.605,,102.87,0.0,1.0,6.123233995736766e-17,5
10580,"Albany-Schenectady-Troy, NY",1992,2,100.7,101.15,NY,,100.08,100.77,102.12,102.87,98.8,100.43,100.32,,,-0.01672013220569646,0.008273524720893377,-0.05791446418950219,0.027198937941611243,1.010691446842526,0.9905013709361535,0.9800235017626321,100.8125,,102.87,-0.016720132205696497,1.2246467991473532e-16,-1.0,6
10580,"Albany-Schenectady-Troy, NY",1992,3,101.03,101.23,NY,,100.4,101.56,102.96,101.15,102.87,98.8,100.43,100.0,,0.0007909045971330464,0.007965747286667213,0.017511036802829505,0.02720400540222209,1.0082669322709163,0.9831973581973583,0.9751359751359753,101.0125,,102.87,-0.0159424516379897,-1.0,-1.8369701987210297e-16,7
10580,"Albany-Schenectady-Troy, NY",1992,4,103.52,102.46,NY,,102.13,102.61,103.77,101.23,101.15,102.87,98.8,100.32,,0.012150548256445681,0.03704453441295552,0.011359643659312635,0.02432292742878732,1.0032311759522177,0.987375927532042,0.9841958176737015,101.9275,100.9075,102.87,-0.003985612909497529,-2.4492935982947064e-16,1.0,8
10580,"Albany-Schenectady-Troy, NY",1993,1,101.98,102.2,NY,,99.9,99.72,103.81,102.46,101.23,101.15,102.87,100.43,100.0,-0.0025375756392738147,-0.0065130747545445455,-0.014688123895719496,0.011892430293200732,1.023023023023023,0.9844908968307485,0.9623350351603892,101.75999999999999,101.1825,102.87,-0.006513074754544587,1.0,6.123233995736766e-17,9
10580,"Albany-Schenectady-Troy, NY",1993,2,99.78,100.07,NY,,101.08,101.84,104.86,102.2,102.46,101.23,101.15,98.8,100.32,-0.020841487279843585,-0.010677212061295238,-0.01830391164056977,0.013684934650980744,0.99000791452315,0.9543200457753194,0.9639519359145527,101.49000000000001,101.15125,102.87,-0.027218819869738613,1.2246467991473532e-16,-1.0,10
10580,"Albany-Schenectady-Troy, NY",1993,3,100.05,100.18,NY,,100.37,101.64,105.65,100.07,102.2,102.46,101.23,102.87,100.43,0.0010992305386230417,-0.01037241924330734,0.021940717818466626,0.013711314228934537,0.998107004084886,0.9482252721249409,0.9500236630383341,101.22749999999999,101.12,102.87,-0.026149509089141612,-1.0,-1.8369701987210297e-16,11
10580,"Albany-Schenectady-Troy, NY",1993,4,99.34,98.43,NY,,100.34,100.76,106.65,100.18,100.07,102.2,102.46,101.15,98.8,-0.017468556598123408,-0.039332422408744794,-0.01856778713674645,0.01083485199038923,0.9809647199521627,0.9229254571026723,0.9408345053914674,100.22,101.07375,102.87,-0.04316127150772818,-2.4492935982947064e-16,1.0,12
10580,"Albany-Schenectady-Troy, NY",1994,1,97.76,98.14,NY,,99.74,99.39,107.61,98.43,100.18,100.07,102.2,101.23,102.87,-0.0029462562226963973,-0.03972602739726028,0.01452230037542701,0.010743358199556047,0.983958291558051,0.9119970262986712,0.926865532943035,99.205,100.4825,102.87,-0.04598036356566544,1.0,6.123233995736766e-17,13
10580,"Albany-Schenectady-Troy, NY",1994,2,98.11,98.18,NY,,99.7,100.57,108.47,98.14,98.43,100.18,100.07,102.46,101.15,0.0004075810067252217,-0.018886779254521646,0.003353837229421619,0.008676158853382722,0.9847542627883651,0.9051350603853601,0.9191481515626441,98.7325,100.11125,102.87,-0.04559152328181197,1.2246467991473532e-16,-1.0,14
10580,"Albany-Schenectady-Troy, NY",1994,3,97.1,97.12,NY,,99.19,100.55,109.14,98.18,98.14,98.43,100.18,102.2,101.23,-0.010796496231411767,-0.03054501896586148,-0.011204077238136989,0.008027949782440737,0.979130960782337,0.8898662268645776,0.9088326919552867,97.9675,99.59750000000001,102.87,-0.05589579080392729,-1.0,-1.8369701987210297e-16,15
10580,"Albany-Schenectady-Troy, NY",1994,4,98.63,97.92,NY,,98.3,98.66,109.67,97.12,98.18,98.14,98.43,100.07,102.46,0.008237232289950658,-0.005181347150259086,0.019033728521362425,0.007890197056413188,0.9961342828077315,0.8928603993799581,0.8963253396553296,97.84,99.03,102.87,-0.048118985126859165,-2.4492935982947064e-16,1.0,16
10580,"Albany-Schenectady-Troy, NY",1995,1,95.79,96.29,NY,,98.36,97.86,110.33,97.92,97.12,98.18,98.14,100.18,102.2,-0.016646241830065356,-0.01885062156103523,-0.024883474120016014,0.01115555649515482,0.9789548596990647,0.872745400163147,0.8915072962929393,97.3775,98.29125,102.87,-0.06396422669388546,1.0,6.123233995736766e-17,17
10580,"Albany-Schenectady-Troy, NY",1995,2,94.8,94.64,NY,,98.49,99.44,111.01,96.29,97.92,97.12,98.18,98.43,100.07,-0.017135735798109897,-0.03605622326339386,-0.0004894939680445409,0.011902040096491444,0.9609097370291401,0.8525358075849022,0.8872173678047022,96.4925,97.61250000000001,102.87,-0.08000388840283856,1.2246467991473532e-16,-1.0,18
10580,"Albany-Schenectady-Troy, NY",1995,3,94.86,94.77,NY,,98.83,100.29,112.01,94.64,96.29,97.92,97.12,98.14,100.18,0.0013736263736263687,-0.024196869851729863,0.018509362171736266,0.012837560848546217,0.9589193564707073,0.8460851709668779,0.882331934648692,95.905,96.93625,102.87,-0.07874015748031504,-1.0,-1.8369701987210297e-16,19
10580,"Albany-Schenectady-Troy, NY",1995,4,94.56,94.09,NY,,98.17,98.5,112.67,94.77,94.64,96.29,97.92,98.18,98.43,-0.007175266434525596,-0.039113562091503296,-0.008548892808151964,0.008801257654253953,0.9584394417846592,0.8350936362829502,0.8713055826750687,94.9475,96.39375000000001,102.87,-0.0853504423058229,-2.4492935982947064e-16,1.0,20
10580,"Albany-Schenectady-Troy, NY",1996,1,91.8,92.36,NY,,99.6,98.96,113.65,94.09,94.77,94.64,96.29,97.12,98.14,-0.01838665107875448,-0.04081420708277084,-0.011211384644228883,0.009276401537719005,0.9273092369477912,0.8126704795424549,0.8763748350197975,93.965,95.67125000000001,102.87,-0.1021677845824828,1.0,6.123233995736766e-17,21
10580,"Albany-Schenectady-Troy, NY",1996,2,93.75,93.47,NY,,98.77,99.79,114.38,92.36,94.09,94.77,94.64,97.92,98.18,0.012018189692507564,-0.01236263736263743,0.030404840771262043,0.012895080158588293,0.9463399817758429,0.8171883196363001,0.8635250917992656,93.67250000000001,95.0825,102.87,-0.09137746670555075,1.2246467991473532e-16,-1.0,22
10580,"Albany-Schenectady-Troy, NY",1996,3,92.41,92.15,NY,,98.87,100.39,115.1,93.47,92.36,94.09,94.77,96.29,97.12,-0.014122178239007077,-0.02764587949773123,-0.02614036793151464,0.013442167464990351,0.9320319611611206,0.8006081668114684,0.8589921807124241,93.0175,94.46125,102.87,-0.10420919607271312,-1.0,-1.8369701987210297e-16,23
10580,"Albany-Schenectady-Troy, NY",1996,4,91.29,91.05,NY,,98.86,99.2,115.78,92.15,93.47,92.36,94.09,94.64,97.92,-0.011937059142702156,-0.03230949091295576,0.0021851190963049216,0.01368144983449349,0.9209993930811248,0.7864052513387458,0.8538607704266713,92.25750000000001,93.6025,102.87,-0.1149023038786819,-2.4492935982947064e-16,1.0,24
10580,"Albany-Schenectady-Troy, NY",1997,1,93.14,93.75,NY,,99.26,98.57,116.5,91.05,92.15,93.47,92.36,94.77,96.29,0.029654036243822013,0.01504980511043752,0.04159109538652417,0.020854949015553296,0.9444892202296997,0.8047210300429185,0.8520171673819743,92.605,93.285,102.87,-0.08865558471857689,1.0,6.123233995736766e-17,25
10580,"Albany-Schenectady-Troy, NY",1997,2,94.84,94.52,NY,,100.26,101.26,117.46,93.75,91.05,92.15,93.47,94.09,94.64,0.008213333333333184,0.011233550871937448,-0.02144070291048883,0.02044416797604901,0.9427488529822461,0.8046994721607356,0.8535671718031671,92.8675,93.27,102.87,-0.08117040925439883,1.2246467991473532e-16,-1.0,26
10580,"Albany-Schenectady-Troy, NY",1997,3,92.62,92.16,NY,,100.43,102.0,118.31,94.52,93.75,91.05,92.15,92.36,94.77,-0.024968260685569232,0.00010851871947892278,-0.033181594018902416,0.023892095957334446,0.9176540874240764,0.7789705012255937,0.8488716084861804,92.87,92.94375,102.87,-0.10411198600174985,-1.0,-1.8369701987210297e-16,27
10580,"Albany-Schenectady-Troy, NY",1997,4,91.89,91.8,NY,,101.16,101.56,119.58,92.16,94.52,93.75,91.05,93.47,94.09,-0.00390625,0.008237232289950658,0.021062010685569232,0.022842034811274288,0.9074733096085409,0.767686904164576,0.8459608630205719,93.05749999999999,92.6575,102.87,-0.10761154855643051,-2.4492935982947064e-16,1.0,28
10580,"Albany-Schenectady-Troy, NY",1998,1,91.25,91.88,NY,,102.08,101.35,121.08,91.8,92.16,94.52,93.75,92.15,92.36,0.0008714596949890296,-0.019946666666666668,0.00477770969498903,0.014247606652008676,0.9000783699059561,0.7588371324743971,0.8430789560621077,92.58999999999999,92.59750000000001,102.87,-0.10683386798872371,1.0,6.123233995736766e-17,29
10580,"Albany-Schenectady-Troy, NY",1998,2,90.85,90.59,NY,,103.88,104.86,122.75,91.88,91.8,92.16,94.52,91.05,93.47,-0.014040052242054735,-0.041578501904358744,-0.014911511937043764,0.011469520584679477,0.8720639199075857,0.7380040733197556,0.8462729124236252,91.6075,92.2375,102.87,-0.11937396714299602,1.2246467991473532e-16,-1.0,30
10580,"Albany-Schenectady-Troy, NY",1998,3,93.93,93.25,NY,,105.79,107.42,124.35,90.59,91.88,91.8,92.16,93.75,92.15,0.02936306435588909,0.01182725694444442,0.043403116597943825,0.01859731833342727,0.8814632763021079,0.7498994772818658,0.8507438681141939,91.88,92.375,102.87,-0.09351608826674447,-1.0,-1.8369701987210297e-16,31
10580,"Albany-Schenectady-Troy, NY",1998,4,93.86,93.87,NY,,107.61,108.14,126.39,93.25,90.59,91.88,91.8,94.52,91.05,0.006648793565683597,0.02254901960784328,-0.022714270790205493,0.018016888558278116,0.872316699191525,0.7427011630666983,0.8514122952765251,92.39750000000001,92.72749999999999,102.87,-0.08748906386701662,-2.4492935982947064e-16,1.0,32
10580,"Albany-Schenectady-Troy, NY",1999,1,93.02,93.74,NY,,109.32,108.58,128.22,93.87,93.25,90.59,91.88,92.16,93.75,-0.0013848940023437617,0.020243796255986046,-0.008033687568027359,0.018252687194890607,0.8574826198316868,0.7310871938855092,0.8525970987365465,92.86250000000001,92.72625,102.87,-0.08875279478954029,1.0,6.123233995736766e-17,33
10580,"Albany-Schenectady-Troy, NY",1999,2,94.38,94.22,NY,,111.8,112.73,130.12,93.74,93.87,93.25,90.59,91.8,94.52,0.0051205461915937445,0.04007064797438997,0.006505440193937506,0.01341103760517986,0.8427549194991055,0.724100830003074,0.8592068859514294,93.77,92.68875,102.87,-0.08408671138329936,1.2246467991473532e-16,-1.0,34
10580,"Albany-Schenectady-Troy, NY",1999,3,95.63,94.7,NY,,114.32,116.04,132.13,94.22,93.74,93.87,93.25,91.88,92.16,0.005094459774994675,0.015549597855227804,-2.6086416599069295e-05,0.003577651551645585,0.8283764870538839,0.7167183834102778,0.865208506773632,94.1325,93.00625000000001,102.87,-0.07942062797705844,-1.0,-1.8369701987210297e-16,35
10580,"Albany-Schenectady-Troy, NY",1999,4,95.11,95.1,NY,,116.79,117.44,134.1,94.7,94.22,93.74,93.87,90.59,91.8,0.004223864836325086,0.013103227868328515,-0.0008705949386695888,0.003126814229376909,0.8142820446956074,0.7091722595078299,0.8709172259507831,94.44,93.41874999999999,102.87,-0.07553222513852445,-2.4492935982947064e-16,1.0,36
10580,"Albany-Schenectady-Troy, NY",2000,1,96.04,96.93,NY,,119.42,118.74,136.47,95.1,94.7,94.22,93.74,93.25,91.88,0.01924290220820213,0.03403029656496703,0.015019037371877042,0.007226995109914361,0.8116730865851617,0.7102659925258299,0.8750641166556753,95.2375,94.05,102.87,-0.05774278215223095,1.0,6.123233995736766e-17,37
10580,"Albany-Schenectady-Troy, NY",2000,2,97.97,97.9,NY,,121.85,122.71,138.76,96.93,95.1,94.7,94.22,93.87,90.59,0.010007221706386016,0.039057524941626065,-0.009235680501816113,0.006888323956906449,0.8034468608945425,0.7055347362352263,0.8781349091957337,96.1575,94.96375,102.87,-0.04831340526878583,1.2246467991473532e-16,-1.0,38
10580,"Albany-Schenectady-Troy, NY",2000,3,100.29,99.11,NY,,124.93,126.76,140.93,97.9,96.93,95.1,94.7,93.74,93.25,0.012359550561797716,0.04656810982048576,0.0023523288554117006,0.0062143641250980335,0.7933242615864884,0.7032569360675512,0.8864684595189101,97.26,95.69625,102.87,-0.03655098668222033,-1.0,-1.8369701987210297e-16,39
10580,"Albany-Schenectady-Troy, NY",2000,4,100.7,100.64,NY,,128.27,129.04,143.4,99.11,97.9,96.93,95.1,94.22,93.87,0.015437392795883298,0.05825446898002107,0.0030778422340855816,0.00399638949584566,0.784594994932564,0.701813110181311,0.8944909344490934,98.645,96.5425,102.87,-0.02167784582482749,-2.4492935982947064e-16,1.0,40
10580,"Albany-Schenectady-Troy, NY",2001,1,99.67,100.81,NY,,130.81,130.24,146.04,100.64,99.11,97.9,96.93,94.7,93.74,0.0016891891891892552,0.04002888682554406,-0.013748203606694043,0.005891750596621283,0.7706597354942283,0.6902903314160505,0.895713503149822,99.615,97.42625000000001,102.87,-0.02002527461845049,1.0,6.123233995736766e-17,41
10580,"Albany-Schenectady-Troy, NY",2001,2,104.0,103.93,NY,,134.16,134.96,148.39,100.81,100.64,99.11,97.9,95.1,94.22,0.03094931058426753,0.061593462717058234,0.029260121395078276,0.012092340214203147,0.7746720333929636,0.7003841229193343,0.9041040501381495,101.1225,98.64,103.93,0.0,1.2246467991473532e-16,-1.0,42
10580,"Albany-Schenectady-Troy, NY",2001,3,107.63,106.17,NY,,137.74,139.65,150.65,103.93,100.81,100.64,99.11,96.93,94.7,0.021552968344077605,0.07123398244374934,-0.009396342240189925,0.012268009326544009,0.7708000580804414,0.7047461002323265,0.9143046797212081,102.8875,100.07374999999999,106.17,0.0,-1.0,-1.8369701987210297e-16,43
10580,"Albany-Schenectady-Troy, NY",2001,4,107.84,107.74,NY,,141.38,142.29,153.03,106.17,103.93,100.81,100.64,97.9,95.1,0.01478760478477903,0.07054848966613658,-0.006765363559298576,0.01230702727244739,0.7620596972697694,0.7040449585048683,0.9238711363784878,104.66250000000001,101.65375,107.74,0.0,-2.4492935982947064e-16,1.0,44
10580,"Albany-Schenectady-Troy, NY",2002,1,108.19,109.71,NY,,145.41,144.96,155.54,107.74,106.17,103.93,100.81,99.11,96.93,0.01828475960645992,0.08828489237178849,0.0034971548216808923,0.006943607717428647,0.7544873117392201,0.7053491063392053,0.9348720586344349,106.8875,103.25125,109.71,0.0,1.0,6.123233995736766e-17,45
10580,"Albany-Schenectady-Troy, NY",2002,2,111.76,111.53,NY,,149.51,150.3,158.4,109.71,107.74,106.17,103.93,100.64,97.9,0.016589189681888605,0.07312614259597794,-0.0016955699245713163,0.0028786742956717873,0.7459701692194503,0.7041035353535353,0.9438762626262626,108.7875,104.955,111.53,0.0,1.2246467991473532e-16,-1.0,46
10580,"Albany-Schenectady-Troy, NY",2002,3,115.79,114.11,NY,,154.2,156.23,161.42,111.53,109.71,107.74,106.17,100.81,99.11,0.0231327893840223,0.07478572101346903,0.006543599702133696,0.003586025575512439,0.7400129701686122,0.7069136414322885,0.9552719613430801,110.7725,106.83,114.11,0.0,-1.0,-1.8369701987210297e-16,47
10580,"Albany-Schenectady-Troy, NY",2002,4,117.88,117.84,NY,,158.08,159.12,164.67,114.11,111.53,109.71,107.74,103.93,100.64,0.032687757427044106,0.0937441989975869,0.009554968043021805,0.007229019591913826,0.7454453441295547,0.715613044270359,0.9599805671949962,113.2975,108.98,117.84,0.0,-2.4492935982947064e-16,1.0,48
10580,"Albany-Schenectady-Troy, NY",2003,1,120.36,122.26,NY,,164.27,163.91,167.55,117.84,114.11,111.53,109.71,106.17,100.81,0.03750848608282409,0.11439248928994639,0.004820728655779982,0.00940211428823806,0.7442624946734036,0.7296926290659504,0.9804237541032528,116.435,111.66125,122.26,0.0,1.0,6.123233995736766e-17,49
10580,"Albany-Schenectady-Troy, NY",2003,2,126.6,126.14,NY,,166.68,167.55,170.24,122.26,117.84,114.11,111.53,107.74,103.93,0.03173564534598383,0.13099614453510267,-0.005772840736840257,0.005982187677749713,0.7567794576433885,0.740953947368421,0.9790883458646616,120.0875,114.4375,126.14,0.0,1.2246467991473532e-16,-1.0,50
10580,"Albany-Schenectady-Troy, NY",2003,3,132.69,130.72,NY,,171.78,173.9,173.6,126.14,122.26,117.84,114.11,109.71,106.17,0.03630886316790871,0.145561300499518,0.00457321782192488,0.002782945914131349,0.7609733379904529,0.7529953917050691,0.989516129032258,124.24000000000001,117.50625,130.72,0.0,-1.0,-1.8369701987210297e-16,51
10580,"Albany-Schenectady-Troy, NY",2003,4,136.12,136.17,NY,,177.3,178.46,177.5,130.72,126.14,122.26,117.84,111.53,107.74,0.041692166462668157,0.15554989816700604,0.005383303294759445,0.004095674091737155,0.7680203045685278,0.7671549295774647,0.9988732394366198,128.8225,121.06,136.17,0.0,-2.4492935982947064e-16,1.0,52
10580,"Albany-Schenectady-Troy, NY",2004,1,136.03,138.3,NY,,181.93,181.58,181.44,136.17,130.72,126.14,122.26,114.11,109.71,0.015642211940956274,0.13119581220350085,-0.026049954521711882,0.011231413500531029,0.7601824877700215,0.7622354497354498,1.0027006172839508,132.8325,124.63375,138.3,0.0,1.0,6.123233995736766e-17,53
10580,"Albany-Schenectady-Troy, NY",2004,2,144.34,143.62,NY,,186.69,187.77,186.01,138.3,136.17,130.72,126.14,117.84,111.53,0.0384671005061461,0.13857618519105763,0.022824888565189827,0.011799453146680612,0.7692966950559752,0.7721090263964303,1.0036557174345466,137.20250000000001,128.645,143.62,0.0,1.2246467991473532e-16,-1.0,54
10580,"Albany-Schenectady-Troy, NY",2004,3,151.63,149.36,NY,,190.19,192.43,190.81,143.62,138.3,136.17,130.72,122.26,114.11,0.039966578470965075,0.14259485924112614,0.0014994779648189738,0.012270824524696806,0.7853199432146801,0.7827681987317228,0.9967506944080499,141.8625,133.05125,149.36,0.0,-1.0,-1.8369701987210297e-16,55
10580,"Albany-Schenectady-Troy, NY",2004,4,153.9,154.09,NY,,196.16,197.4,195.51,149.36,143.62,138.3,136.17,126.14,117.84,0.03166845206213176,0.13160020562532138,-0.008298126408833317,0.011131111333593981,0.7855322185970637,0.7881438289601556,1.003324638125927,146.34250000000003,137.5825,154.09,0.0,-2.4492935982947064e-16,1.0,56
10580,"Albany-Schenectady-Troy, NY",2005,1,155.7,158.31,NY,,200.42,200.0,200.36,154.09,149.36,143.62,138.3,130.72,122.26,0.027386592251281705,0.14468546637744018,-0.004281859810850053,0.005892770971301521,0.7898912284203174,0.7901277700139748,1.0002994609702534,151.345,142.08875,158.31,0.0,1.0,6.123233995736766e-17,57
10580,"Albany-Schenectady-Troy, NY",2005,2,165.6,164.65,NY,,202.76,204.14,205.66,158.31,154.09,149.36,143.62,136.17,126.14,0.04004800707472689,0.1464280740843893,0.012661414823445183,0.006298043854921333,0.812043795620438,0.8005932120976369,0.9858990566955168,156.6025,146.9025,164.65,0.0,1.2246467991473532e-16,-1.0,58
10580,"Albany-Schenectady-Troy, NY",2005,3,170.59,168.06,NY,,209.62,212.03,211.09,164.65,158.31,154.09,149.36,138.3,130.72,0.02071059823868815,0.12520085698982308,-0.01933740883603874,0.008100625119625485,0.8017364755271443,0.7961532995404803,0.9930361457198351,161.2775,151.57,168.06,0.0,-1.0,-1.8369701987210297e-16,59
10580,"Albany-Schenectady-Troy, NY",2005,4,170.77,171.01,NY,,211.84,213.08,215.57,168.06,164.65,158.31,154.09,143.62,136.17,0.017553254789955952,0.10980595755727163,-0.003157343448732197,0.009964490811185578,0.8072601963746223,0.7932922020689335,0.9826970357656446,165.5075,155.92499999999998,171.01,0.0,-2.4492935982947064e-16,1.0,60
10580,"Albany-Schenectady-Troy, NY",2006,1,173.88,176.87,NY,,214.53,214.03,218.72,171.01,168.06,164.65,158.31,149.36,138.3,0.03426700192971177,0.11723832985913707,0.01671374713975582,0.010748889568504868,0.8244534563930452,0.8086594732991953,0.9808430870519386,170.1475,160.74625,176.87,0.0,1.0,6.123233995736766e-17,61
10580,"Albany-Schenectady-Troy, NY",2006,2,180.9,179.76,NY,,215.95,217.54,220.23,176.87,171.01,168.06,164.65,154.09,143.62,0.016339684514049768,0.09177042210750064,-0.017927317415662003,0.00824146321688711,0.8324149108589951,0.8162375698133769,0.9805657721473006,173.925,165.26375000000002,179.76,0.0,1.2246467991473532e-16,-1.0,62
10580,"Albany-Schenectady-Troy, NY",2006,3,180.06,177.43,NY,,214.4,216.93,220.56,179.76,176.87,171.01,168.06,158.31,149.36,-0.012961726746773428,0.05575389741758907,-0.029301411260823196,0.019626725865615067,0.8275652985074627,0.8044523032281465,0.9720710917664128,176.26749999999998,168.7725,179.76,-0.012961726746773388,-1.0,-1.8369701987210297e-16,63
10580,"Albany-Schenectady-Troy, NY",2006,4,181.19,181.4,NY,,214.92,216.05,221.6,177.43,179.76,176.87,171.01,164.65,154.09,0.022375021135095485,0.060756680895854176,0.03533674788186891,0.0200770276481407,0.844034989763633,0.8185920577617329,0.96985559566787,178.865,172.18625,181.4,0.0,-2.4492935982947064e-16,1.0,64
10580,"Albany-Schenectady-Troy, NY",2007,1,179.65,182.86,NY,,214.82,214.28,222.93,181.4,177.43,179.76,176.87,168.06,158.31,0.008048511576626227,0.03386668174365348,-0.014326509558469258,0.01543563593357166,0.8512242807932223,0.8202574799264344,0.9636208675368949,180.3625,175.255,182.86,0.0,1.0,6.123233995736766e-17,65
10580,"Albany-Schenectady-Troy, NY",2007,2,181.94,180.61,NY,,216.77,218.45,222.31,182.86,181.4,177.43,179.76,171.01,164.65,-0.012304495242261848,0.004728526924788756,-0.020353006818888075,0.017109233465659585,0.8331872491580938,0.812424092483469,0.9750798434618326,180.575,177.25,182.86,-0.01230449524226184,1.2246467991473532e-16,-1.0,66
10580,"Albany-Schenectady-Troy, NY",2007,3,184.31,181.89,NY,,215.51,218.14,219.45,180.61,182.86,181.4,177.43,176.87,168.06,0.007087093737888184,0.025136673617764727,0.019391588980150032,0.014238566730316208,0.8439979583313999,0.8288448393711552,0.9820460241512873,181.69,178.97875000000002,182.86,-0.0053046046155530305,-1.0,-1.8369701987210297e-16,67
10580,"Albany-Schenectady-Troy, NY",2007,4,180.97,180.88,NY,,214.93,215.94,215.44,181.89,180.61,182.86,181.4,179.76,171.01,-0.005552806641376584,-0.002866593164277842,-0.012639900379264768,0.009922832138700204,0.8415763271762899,0.8395841069439287,0.9976327515781657,181.56,180.2125,182.86,-0.010827955813190517,-2.4492935982947064e-16,1.0,68
10580,"Albany-Schenectady-Troy, NY",2008,1,177.5,180.86,NY,,213.43,212.86,210.5,180.88,181.89,180.61,182.86,177.43,176.87,-0.00011057054400698263,-0.01093732910423273,0.0054422360973696016,0.008223453289916331,0.8473972731106217,0.8591923990498813,1.0139192399049881,181.06,180.71125,182.86,-0.010937329104232745,1.0,6.123233995736766e-17,69
10580,"Albany-Schenectady-Troy, NY",2008,2,180.56,179.06,NY,,211.24,212.87,204.59,180.86,180.88,181.89,180.61,181.4,179.76,-0.009952449408382247,-0.008582027573224127,-0.009841878864375264,0.007347090428326213,0.847661427759894,0.8752138423187839,1.0325040324551542,180.67249999999999,180.62375,182.86,-0.020780925298042277,1.2246467991473532e-16,-1.0,70
10580,"Albany-Schenectady-Troy, NY",2008,3,182.44,180.37,NY,,210.1,212.8,199.42,179.06,180.86,180.88,181.89,182.86,177.43,0.007315983469228238,-0.008356699103853837,0.017268432877610485,0.007443093035765062,0.8584959543074727,0.9044729716176914,1.0535553104001605,180.2925,180.99124999999998,182.86,-0.013616974734769818,-1.0,-1.8369701987210297e-16,71
10580,"Albany-Schenectady-Troy, NY",2008,4,178.45,178.08,NY,,206.08,206.97,193.55,180.37,179.06,180.86,180.88,180.61,181.4,-0.012696124632699424,-0.015479876160990669,-0.02001210810192766,0.009204271898961952,0.8641304347826088,0.9200723327305605,1.064737793851718,179.5925,180.57625000000002,182.86,-0.026140216559116268,-2.4492935982947064e-16,1.0,72
10580,"Albany-Schenectady-Troy, NY",2009,1,171.23,174.54,NY,,204.98,204.41,192.37,178.08,180.37,179.06,180.86,181.89,182.86,-0.019878706199461083,-0.03494415570054199,-0.007182581566761659,0.011532136967659293,0.851497707093375,0.9073140302541975,1.0655507615532567,178.0125,179.53625,182.86,-0.04549928907360834,1.0,6.123233995736766e-17,73
10580,"Albany-Schenectady-Troy, NY",2009,2,176.81,175.27,NY,,202.49,204.01,189.68,174.54,178.08,180.37,179.06,180.88,180.61,0.004182422367365657,-0.021166089578912084,0.02406112856682674,0.013118903526160948,0.8655736085732629,0.924029945170814,1.0675347954449599,177.065,178.86875,182.86,-0.04150716395056329,1.2246467991473532e-16,-1.0,74
10580,"Albany-Schenectady-Troy, NY",2009,3,176.36,174.65,NY,,201.87,204.61,188.81,175.27,174.54,178.08,180.37,180.86,181.89,-0.003537399440862732,-0.0317125907856074,-0.007719821808228389,0.010511616340882712,0.865160747015406,0.9250039722472327,1.0691700651448546,175.635,177.96375,182.86,-0.04489773597287546,-1.0,-1.8369701987210297e-16,75
10580,"Albany-Schenectady-Troy, NY",2009,4,175.21,174.56,NY,,202.55,203.37,188.7,174.65,175.27,174.54,178.08,179.06,180.88,-0.0005153163469796551,-0.019766397124887702,0.0030220830938830767,0.010455120217197205,0.8618118982967168,0.9250662427133016,1.073396926338103,174.755,177.17375,182.86,-0.04538991578256596,-2.4492935982947064e-16,1.0,76
10580,"Albany-Schenectady-Troy, NY",2010,1,170.81,174.12,NY,,202.19,201.59,186.98,174.56,174.65,175.27,174.54,180.37,180.86,-0.0025206232813932417,-0.0024063251976623734,-0.0020053069344135865,0.0034251921434474285,0.8611701864582818,0.9312225906514067,1.0813455984597284,174.65,176.33125,182.86,-0.047796128185497146,1.0,6.123233995736766e-17,77
10580,"Albany-Schenectady-Troy, NY",2010,2,178.57,177.02,NY,,201.47,202.89,186.01,174.12,174.56,174.65,175.27,178.08,179.06,0.01665518033540092,0.009984595195983381,0.019175803616794163,0.009506426574412153,0.8786419814364422,0.9516692650932747,1.0831138110854255,175.0875,176.07625000000002,182.86,-0.031937000984359636,1.2246467991473532e-16,-1.0,78
10580,"Albany-Schenectady-Troy, NY",2010,3,175.08,173.57,NY,,199.77,202.67,182.97,177.02,174.12,174.56,174.65,174.54,180.37,-0.01948932324031194,-0.0061837961637561945,-0.03614450357571286,0.014778738983162749,0.868849176553036,0.9486254577253102,1.0918183308739138,174.81750000000002,175.22625000000002,182.86,-0.05080389368916122,-1.0,-1.8369701987210297e-16,79
10580,"Albany-Schenectady-Troy, NY",2010,4,174.87,174.17,NY,,201.0,201.77,181.15,173.57,177.02,174.12,174.56,175.27,178.08,0.0034568185746384206,-0.0022341888175986258,0.02294614181495036,0.014995903190211629,0.8665174129353234,0.9614683963566104,1.109577698040298,174.72,174.7375,182.86,-0.04752269495789142,-2.4492935982947064e-16,1.0,80
