cbsa,metro_name,year,quarter,hpi_metro_nsa,hpi_metro_sa,state,hpi_state_sa,hpi_state_nsa,hpi_usa_sa,hpi_lag_1,hpi_lag_2,hpi_lag_3,hpi_lag_4,hpi_lag_6,hpi_lag_8,qoq_growth,yoy_growth,growth_velocity,volatility_4q,metro_to_state_ratio,metro_to_usa_ratio,state_to_usa_ratio,ma_4q,ma_8q,cum_max,pct_from_peak,q_sin,q_cos,time_trend
24860,"Greenville-Anderson-Greer, SC",2011,3,173.13,171.07,SC,169.72,171.69,176.12,174.71,174.96,175.22,177.27,188.04,185.1,-0.0208345257855876,-0.0349748970496982,-0.0194056277517513,0.009315348586719,1.0079542776337496,0.9713263683851918,0.9636611401317284,173.99,177.61875,191.03,-0.1044862063550228,-1.0,-1.8369701987210294e-16,83
24860,"Greenville-Anderson-Greer, SC",2011,4,173.29,175.22,SC,173.15,172.79,176.43,171.07,174.71,174.96,175.22,177.68,182.0,0.024259075232361,0.0,0.0450936010179486,0.0185000744814482,1.0119549523534508,0.9931417559371988,0.9814090574165392,173.99,176.77125,191.03,-0.0827618698633722,-2.4492935982947064e-16,1.0,84
24860,"Greenville-Anderson-Greer, SC",2012,1,172.6,174.78,SC,168.38,166.8,177.21,175.22,171.07,174.71,174.96,177.27,188.04,-0.0025111288665676,-0.0010288065843622,-0.0267702040989287,0.0185370015946842,1.0380092647582848,0.9862874555611986,0.9501721121832852,173.945,175.11375,191.03,-0.0850651730094749,1.0,6.123233995736766e-17,85
24860,"Greenville-Anderson-Greer, SC",2012,2,179.98,178.03,SC,173.64,175.27,179.97,174.78,175.22,171.07,174.71,175.22,177.68,0.0185948048975854,0.0190029191231182,0.0211059337641531,0.0206519572751217,1.0252821930430778,0.9892204256264934,0.9648274712452076,174.77499999999998,175.1575,191.03,-0.0680521384075799,1.2246467991473532e-16,-1.0,86
24860,"Greenville-Anderson-Greer, SC",2012,3,180.77,178.58,SC,172.86,174.99,182.15,178.03,174.78,175.22,171.07,174.96,177.27,0.0030893669606246,0.0439001578301281,-0.0155054379369607,0.0126297563100609,1.0330903621427745,0.98040076859731,0.9489980785067252,176.6525,175.32125,191.03,-0.0651730094749515,-1.0,-1.8369701987210294e-16,87
24860,"Greenville-Anderson-Greer, SC",2012,4,177.68,179.65,SC,172.22,171.64,184.9,178.58,178.03,174.78,175.22,174.71,175.22,0.0059917123978048,0.0252825019974889,0.0029023454371801,0.0089293731505726,1.0431424921611891,0.9716062736614386,0.9314223904813412,177.76,175.875,191.03,-0.0595717950060199,-2.4492935982947064e-16,1.0,88
24860,"Greenville-Anderson-Greer, SC",2013,1,177.11,179.68,SC,175.99,174.33,188.74,179.65,178.58,178.03,174.78,171.07,174.96,0.0001669913721125,0.028035244307129,-0.0058247210256923,0.0081123985389072,1.020967100403432,0.9519974568189044,0.9324467521458092,178.985,176.465,191.03,-0.0594147516096947,1.0,6.123233995736766e-17,89
24860,"Greenville-Anderson-Greer, SC",2013,2,186.75,184.44,SC,179.17,181.04,192.48,179.68,179.65,178.58,178.03,175.22,174.71,0.0264915405164736,0.0360051676683705,0.0263245491443611,0.011943540202522,1.0294134062622091,0.9582294264339152,0.9308499584372402,180.5875,177.68125,191.03,-0.0344971993927655,1.2246467991473532e-16,-1.0,90
24860,"Greenville-Anderson-Greer, SC",2013,3,189.66,187.44,SC,181.61,183.85,195.47,184.44,179.68,179.65,178.58,174.78,171.07,0.0162654521795706,0.0496136185463096,-0.0102260883369029,0.0116061595274622,1.0321017565112052,0.9589195272931909,0.9290939786156444,182.8025,179.7275,191.03,-0.0187928597602471,-1.0,-1.8369701987210294e-16,91
24860,"Greenville-Anderson-Greer, SC",2013,4,182.34,184.31,SC,180.85,179.91,197.43,187.44,184.44,179.68,179.65,178.03,175.22,-0.0166986769099445,0.0259393264681324,-0.0329641290895151,0.0189147091467398,1.0191318772463367,0.9335460669604416,0.916020868155802,183.9675,180.86375,191.03,-0.0351777207768413,-2.4492935982947064e-16,1.0,92
24860,"Greenville-Anderson-Greer, SC",2014,1,183.66,186.32,SC,181.55,180.14,199.82,184.31,187.44,184.44,179.68,178.58,174.78,0.0109055395800552,0.0369545859305431,0.0276042164899997,0.0184622281675697,1.0262737537868354,0.932439195275748,0.908567710939846,185.6275,182.30625,191.03,-0.024655813223054,1.0,6.123233995736766e-17,93
24860,"Greenville-Anderson-Greer, SC",2014,2,192.2,189.87,SC,184.65,186.54,201.53,186.32,184.31,187.44,184.44,179.65,178.03,0.01905324173465,0.0294404684450229,0.0081477021545948,0.0164055675140701,1.0282696994313567,0.9421426090408376,0.9162407581997718,186.985,183.78625,191.03,-0.0060723446579071,1.2246467991473532e-16,-1.0,94
24860,"Greenville-Anderson-Greer, SC",2014,3,196.0,193.8,SC,187.18,189.47,203.72,189.87,186.32,184.31,187.44,179.68,178.58,0.0206983725707063,0.0339308578745198,0.0016451308360563,0.0173294615431477,1.0353670263917083,0.9513057137247204,0.9188101315531122,188.575,185.68875,193.8,0.0,-1.0,-1.8369701987210294e-16,95
24860,"Greenville-Anderson-Greer, SC",2014,4,194.7,196.76,SC,190.05,188.83,206.33,193.8,189.87,186.32,184.31,184.44,179.65,0.0152734778121774,0.0675492376973576,-0.0054248947585289,0.0043568534775769,1.0353064982899236,0.9536179905975865,0.9210972713614112,191.6875,187.8275,196.76,0.0,-2.4492935982947064e-16,1.0,96
24860,"Greenville-Anderson-Greer, SC",2015,1,204.01,206.62,SC,194.67,193.54,209.17,196.76,193.8,189.87,186.32,187.44,179.68,0.050111811343769,0.1089523400601117,0.0348383335315916,0.0160465914443901,1.061385935172343,0.9878089592197736,0.9306783955634174,196.7625,191.195,206.62,0.0,1.0,6.123233995736766e-17,97
24860,"Greenville-Anderson-Greer, SC",2015,2,203.85,201.7,SC,196.87,198.76,211.86,206.62,196.76,193.8,189.87,184.31,184.44,-0.0238118284773981,0.0623057881708537,-0.0739236398211672,0.0303888864504203,1.0245339564179408,0.952043802511092,0.9292457283111488,199.72,193.3525,206.62,-0.0238118284773981,1.2246467991473532e-16,-1.0,98
24860,"Greenville-Anderson-Greer, SC",2015,3,205.57,203.39,SC,196.41,198.67,214.44,201.7,206.62,196.76,193.8,186.32,187.44,0.0083787803668815,0.0494840041279669,0.0321906088442797,0.0303198136545552,1.035537905401965,0.9484704346204066,0.9159205372132064,202.1175,195.34625,206.62,-0.0156325621914626,-1.0,-1.8369701987210294e-16,99
24860,"Greenville-Anderson-Greer, SC",2015,4,208.77,210.95,SC,203.47,202.15,217.45,203.39,201.7,206.62,196.76,189.87,184.31,0.0371699690250257,0.0721183167310428,0.0287911886581442,0.0328605502468025,1.036762176242198,0.9701080708208784,0.9357093584732122,205.665,198.67625,210.95,0.0,-2.4492935982947064e-16,1.0,100
24860,"Greenville-Anderson-Greer, SC",2016,1,207.45,209.51,SC,205.21,204.34,220.17,210.95,203.39,201.7,206.62,193.8,186.32,-0.0068262621474283,0.0139870293292032,-0.0439962311724541,0.025883261334198,1.0209541445348669,0.9515828677839852,0.9320525048825908,206.3875,201.575,210.95,-0.0068262621474282,1.0,6.123233995736766e-17,101
24860,"Greenville-Anderson-Greer, SC",2016,2,217.69,215.84,SC,206.66,208.47,223.34,209.51,210.95,203.39,201.7,196.76,189.87,0.0302133549711232,0.0701041150223105,0.0370396171185515,0.020192553460626,1.0444207877673473,0.9664189128682726,0.9253156622190382,209.9225,204.82125,215.84,0.0,1.2246467991473532e-16,-1.0,102
24860,"Greenville-Anderson-Greer, SC",2016,3,222.11,220.0,SC,209.62,211.81,226.66,215.84,209.51,210.95,203.39,206.62,193.8,0.0192735359525575,0.081665765278529,-0.0109398190185656,0.0193157049455018,1.049518175746589,0.9706167828465544,0.9248213182740668,214.075,208.09625,220.0,0.0,-1.0,-1.8369701987210294e-16,103
24860,"Greenville-Anderson-Greer, SC",2016,4,222.96,225.2,SC,213.59,212.4,230.17,220.0,215.84,209.51,210.95,201.7,196.76,0.0236363636363636,0.0675515525005925,0.0043628276838061,0.0162354421646166,1.0543564773631724,0.9784072641960292,0.9279662857887648,217.6375,211.65125,225.2,0.0,-2.4492935982947064e-16,1.0,104
24860,"Greenville-Anderson-Greer, SC",2017,1,224.06,225.64,SC,215.48,214.73,233.1,225.2,220.0,215.84,209.51,203.39,206.62,0.0019538188277086,0.0769891651949787,-0.021682544808655,0.0120784845016532,1.047150547614628,0.967996567996568,0.9244101244101244,221.67,214.02875,225.64,0.0,1.0,6.123233995736766e-17,105
24860,"Greenville-Anderson-Greer, SC",2017,2,230.5,229.03,SC,218.23,219.96,237.12,225.64,225.2,220.0,215.84,210.95,201.7,0.0150239319269633,0.0611100815418828,0.0130701130992547,0.0093639405292031,1.0494890711634517,0.9658822537112012,0.9203356950067476,224.9675,217.445,229.03,0.0,1.2246467991473532e-16,-1.0,106
24860,"Greenville-Anderson-Greer, SC",2017,3,234.86,232.82,SC,223.24,225.43,240.71,229.03,225.64,225.2,220.0,209.51,203.39,0.0165480504737369,0.0582727272727272,0.0015241185467735,0.009040157188575,1.042913456369826,0.96722196834365,0.927423040172822,228.1725,221.12375,232.82,0.0,-1.0,-1.8369701987210294e-16,107
24860,"Greenville-Anderson-Greer, SC",2017,4,236.76,238.99,SC,226.47,225.42,244.33,232.82,229.03,225.64,225.2,215.84,210.95,0.0265011596941844,0.0612344582593251,0.0099531092204474,0.0100809452065916,1.0552832604760012,0.9781443130192772,0.92690214054762,231.62,224.62875,238.99,0.0,-2.4492935982947064e-16,1.0,108
24860,"Greenville-Anderson-Greer, SC",2018,1,244.99,246.35,SC,230.39,229.59,248.85,238.99,232.82,229.03,225.64,220.0,209.51,0.0307962676262605,0.0917833717425988,0.0042951079320761,0.007655827275701,1.0692738400104171,0.989953787422142,0.9258187663250954,236.7975,229.23375,246.35,0.0,1.0,6.123233995736766e-17,109
24860,"Greenville-Anderson-Greer, SC",2018,2,250.61,249.3,SC,234.47,236.26,251.73,246.35,238.99,232.82,229.03,225.2,215.84,0.0119748325553075,0.0885036894729949,-0.018821435070953,0.0086924246125243,1.0632490297266175,0.9903468001430104,0.9314344734437692,241.865,233.41625,249.3,0.0,1.2246467991473532e-16,-1.0,110
24860,"Greenville-Anderson-Greer, SC",2018,3,256.2,254.05,SC,237.51,239.78,254.93,249.3,246.35,238.99,232.82,225.64,220.0,0.0190533493782592,0.0911863241989521,0.0070785168229516,0.0083025094515554,1.069639173087449,0.99654807201977,0.9316675165731768,247.1725,237.6725,254.05,0.0,-1.0,-1.8369701987210294e-16,111
24860,"Greenville-Anderson-Greer, SC",2018,4,253.42,255.79,SC,241.3,240.33,257.71,254.05,249.3,246.35,238.99,229.03,225.2,0.0068490454634912,0.0702958282773336,-0.0122043039147679,0.0103719819875061,1.060049730625777,0.9925497652399984,0.936323774785612,251.3725,241.49625,255.79,0.0,-2.4492935982947064e-16,1.0,112
24860,"Greenville-Anderson-Greer, SC",2019,1,259.77,261.05,SC,245.06,244.03,260.84,255.79,254.05,249.3,246.35,232.82,225.64,0.0205637436960006,0.0596711995128882,0.0137146982325093,0.0063866250930756,1.0652493266955032,1.0008050912436743,0.9395031436896184,255.0475,245.9225,261.05,0.0,1.0,6.123233995736766e-17,113
24860,"Greenville-Anderson-Greer, SC",2019,2,265.89,264.57,SC,248.54,250.55,263.89,261.05,255.79,254.05,249.3,238.99,229.03,0.0134840068952306,0.0612515042117929,-0.00707973680077,0.0062214831746537,1.0644966604973043,1.0025768312554473,0.9418318238660048,258.865,250.365,264.57,0.0,1.2246467991473532e-16,-1.0,114
24860,"Greenville-Anderson-Greer, SC",2019,3,272.32,269.98,SC,250.6,253.0,267.36,264.57,261.05,255.79,254.05,246.35,232.82,0.020448274558718,0.0627041920881716,0.0069642676634873,0.0065554794076689,1.0773343974461294,1.0097995212447637,0.9373129862357868,262.8475,255.01,269.98,0.0,-1.0,-1.8369701987210294e-16,115
24860,"Greenville-Anderson-Greer, SC",2019,4,270.98,273.7,SC,255.13,254.15,271.82,269.98,264.57,261.05,255.79,249.3,238.99,0.0137787984295132,0.0700183744477891,-0.0066694761292047,0.0039711598487772,1.072786422608082,1.006916341696711,0.9385990729159004,267.32500000000005,259.34875,273.7,0.0,-2.4492935982947064e-16,1.0,116
24860,"Greenville-Anderson-Greer, SC",2020,1,280.88,282.13,SC,260.33,259.03,277.05,273.7,269.98,264.57,261.05,254.05,246.35,0.0308001461454148,0.0807508140203026,0.0170213477159015,0.0081127781920471,1.0837398686282795,1.018336040425916,0.9396498826926548,272.595,263.82125,282.13,0.0,1.0,6.123233995736766e-17,117
24860,"Greenville-Anderson-Greer, SC",2020,2,284.91,283.53,SC,263.24,265.59,278.71,282.13,273.7,269.98,264.57,255.79,249.3,0.0049622514443694,0.0716634539063385,-0.0258378947010453,0.0109030372315577,1.077077951679076,1.0172939614653222,0.9444942772056978,277.33500000000004,268.09999999999997,283.53,0.0,1.2246467991473532e-16,-1.0,118
24860,"Greenville-Anderson-Greer, SC",2020,3,295.38,292.79,SC,272.88,275.42,289.21,283.53,282.13,273.7,269.98,261.05,254.05,0.0326596832786656,0.0844877398325802,0.0276974318342961,0.0134230771516865,1.0729624743476986,1.012378548459597,0.9435358390097162,283.0375,272.9425,292.79,0.0,-1.0,-1.8369701987210294e-16,119
24860,"Greenville-Anderson-Greer, SC",2020,4,305.85,308.99,SC,281.47,280.41,302.09,292.79,283.53,282.13,273.7,264.57,255.79,0.0553297585300043,0.1289367921081476,0.0226700752513386,0.0205967683080153,1.097772409137741,1.0228408752358569,0.9317421960342944,291.86,279.5925,308.99,0.0,-2.4492935982947064e-16,1.0,120
24860,"Greenville-Anderson-Greer, SC",2021,1,311.18,312.58,SC,292.01,290.48,313.01,308.99,292.79,283.53,282.13,269.98,261.05,0.0116184989805494,0.1079289689150391,-0.0437112595494548,0.0227590221880399,1.0704427930550324,0.9986262419731,0.93290949170953,299.47249999999997,286.03375,312.58,0.0,1.0,6.123233995736766e-17,121
24860,"Greenville-Anderson-Greer, SC",2021,2,334.03,332.24,SC,309.84,312.72,327.14,312.58,308.99,292.79,283.53,273.7,264.57,0.0628958986499457,0.171798398758509,0.0512773996693962,0.0232167053238188,1.072295378259747,1.0155896558048545,0.9471174420737298,311.65,294.4925,332.24,0.0,1.2246467991473532e-16,-1.0,122
24860,"Greenville-Anderson-Greer, SC",2021,3,348.95,346.22,SC,323.35,326.19,341.87,332.24,312.58,308.99,292.79,282.13,269.98,0.0420780158921261,0.1824857406332183,-0.0208178827578195,0.0226091196579958,1.070728312973558,1.0127241349050808,0.9458273612776787,325.00750000000005,304.02250000000004,346.22,0.0,-1.0,-1.8369701987210294e-16,123
24860,"Greenville-Anderson-Greer, SC",2021,4,361.77,365.2,SC,340.94,339.82,354.81,346.22,332.24,312.58,308.99,283.53,273.7,0.0548206342787822,0.1819152723389105,0.0127426183866561,0.0225176723971026,1.0711562151698246,1.029283278374341,0.960908655336659,339.06,315.46000000000004,365.2,0.0,-2.4492935982947064e-16,1.0,124
24860,"Greenville-Anderson-Greer, SC",2022,1,379.35,381.09,SC,356.31,354.47,370.02,365.2,346.22,332.24,312.58,292.79,282.13,0.0435104052573931,0.2191758909719112,-0.0113102290213891,0.0098604379315066,1.0695461816957144,1.029917301767472,0.9629479487595266,356.1875,327.83000000000004,381.09,0.0,1.0,6.123233995736766e-17,125
24860,"Greenville-Anderson-Greer, SC",2022,2,403.12,400.86,SC,372.43,375.91,381.8,381.09,365.2,346.22,332.24,308.99,283.53,0.0518775092497836,0.2065374428124247,0.0083671039923904,0.0062386418619527,1.0763364927637409,1.0499214248297537,0.9754583551597696,373.3425,342.49625,400.86,0.0,1.2246467991473532e-16,-1.0,126
24860,"Greenville-Anderson-Greer, SC",2022,3,409.6,407.0,SC,380.51,383.44,381.36,400.86,381.09,365.2,346.22,312.58,292.79,0.0153170683031482,0.1755531165155102,-0.0365604409466353,0.0180246440332195,1.069617092849071,1.067233060625131,0.9977711348856724,388.5375,356.7725,407.0,0.0,-1.0,-1.8369701987210294e-16,127
24860,"Greenville-Anderson-Greer, SC",2022,4,399.09,402.33,SC,380.98,380.08,382.39,407.0,400.86,381.09,365.2,332.24,308.99,-0.0114742014742015,0.1016703176341731,-0.0267912697773498,0.0288040172045119,1.0560396871226836,1.0521457151076126,0.9963126650801538,397.82,368.44,407.0,-0.0114742014742015,-2.4492935982947064e-16,1.0,128
24860,"Greenville-Anderson-Greer, SC",2023,1,414.94,416.72,SC,388.92,387.15,385.71,402.33,407.0,400.86,381.09,346.22,312.58,0.0357666592101013,0.0934949749403029,0.0472408606843028,0.0273516017288555,1.0714799958860437,1.080397189598403,1.0083223146923856,406.7275,381.4575,416.72,0.0,1.0,6.123233995736766e-17,129
24860,"Greenville-Anderson-Greer, SC",2023,2,416.75,414.39,SC,395.97,399.47,393.04,416.72,402.33,407.0,400.86,365.2,332.24,-0.0055912843156077,0.0337524322706181,-0.041357943525709,0.0215056276335192,1.0465186756572469,1.0543201709749643,1.0074547119886017,410.11,391.72625,416.72,-0.0055912843156077,1.2246467991473532e-16,-1.0,130
24860,"Greenville-Anderson-Greer, SC",2023,3,434.86,432.85,SC,406.63,409.26,401.64,414.39,416.72,402.33,407.0,381.09,346.22,0.044547407032023,0.0635135135135136,0.0501386913476308,0.0284402848777841,1.0644812237168926,1.077706403744647,1.0124240613484712,416.5725,402.555,432.85,0.0,-1.0,-1.8369701987210294e-16,131
24860,"Greenville-Anderson-Greer, SC",2023,4,438.72,441.87,SC,415.15,414.57,406.66,432.85,414.39,416.72,402.33,400.86,365.2,0.0208386277001271,0.0982775333681307,-0.0237087793318959,0.021956324044133,1.0643622786944478,1.086583386612895,1.0208773914326463,426.4575,412.13875,441.87,0.0,-2.4492935982947064e-16,1.0,132
24860,"Greenville-Anderson-Greer, SC",2024,1,441.7,442.89,SC,421.72,420.21,411.09,441.87,432.85,414.39,416.72,407.0,381.09,0.0023083712404099,0.0627999616049144,-0.0185302564597171,0.0222943302650262,1.0501991842928955,1.077355323651755,1.0258580846043446,433.0,419.86375,442.89,0.0,1.0,6.123233995736766e-17,133
24860,"Greenville-Anderson-Greer, SC",2024,2,455.74,453.72,SC,425.92,429.35,415.93,442.89,441.87,432.85,414.39,402.33,400.86,0.0244530244530245,0.094910591471802,0.0221446532126146,0.0173129202897288,1.0652704733283247,1.0908566345298487,1.0240184646454933,442.8325,426.47125,453.72,0.0,1.2246467991473532e-16,-1.0,134
24860,"Greenville-Anderson-Greer, SC",2024,3,449.81,448.26,SC,428.64,430.89,419.91,453.72,442.89,441.87,432.85,416.72,407.0,-0.0120338534779159,0.0356012475453388,-0.0364868779309405,0.0169912026847138,1.0457726763717805,1.0675144673858683,1.0207901693219974,446.685,431.62875,453.72,-0.0120338534779159,-1.0,-1.8369701987210294e-16,135
24860,"Greenville-Anderson-Greer, SC",2024,4,461.23,464.12,SC,436.21,436.01,425.59,448.26,453.72,442.89,441.87,414.39,402.33,0.0353812519519922,0.0503541765677688,0.0474151054299082,0.0213869336174495,1.063982943994865,1.0905331422260862,1.0249535938344416,452.2475,439.3525,464.12,0.0,-2.4492935982947064e-16,1.0,136
24860,"Greenville-Anderson-Greer, SC",2025,1,469.23,469.91,SC,438.7,437.61,428.73,464.12,448.26,453.72,442.89,432.85,416.72,0.0124752219253641,0.0610083767978506,-0.0229060300266281,0.0203464972055837,1.0711420104855256,1.0960511277493994,1.0232547290835723,459.00250000000005,446.00125,469.91,0.0,1.0,6.123233995736766e-17,137
24860,"Greenville-Anderson-Greer, SC",2025,2,470.64,468.85,SC,441.52,444.66,428.68,469.91,464.12,448.26,453.72,441.87,414.39,-0.0022557511012747,0.0333465573481441,-0.0147309730266388,0.0206210452023837,1.0618998006885303,1.0937062610805264,1.0299524120556125,462.785,452.80875,469.91,-0.0022557511012747,1.2246467991473532e-16,-1.0,138
24860,"Greenville-Anderson-Greer, SC",2025,3,476.7,475.73,SC,445.71,447.71,429.35,468.85,469.91,464.12,448.26,442.89,432.85,0.0146742028367281,0.0612813991879712,0.0169299539380028,0.0154878245652764,1.0673532117296,1.1080237568417377,1.038104110865261,469.6525,458.1687500000001,475.73,0.0,-1.0,-1.8369701987210294e-16,139
25540,"Hartford-West Hartford-East Hartford, CT",1993,1,88.73,88.88,CT,92.49,92.24,103.81,91.65,91.43,93.49,94.09,94.66,100.0,-0.0302236770321877,-0.05537251567648,-0.0326298894351189,0.0147763633340028,0.9609687533787435,0.8561795588093633,0.8909546286484924,91.3625,93.23125,100.0,-0.1112,1.0,6.123233995736766e-17,9
25540,"Hartford-West Hartford-East Hartford, CT",1993,2,87.35,87.57,CT,91.59,91.6,104.86,88.88,91.65,91.43,93.49,94.72,96.93,-0.0147389738973897,-0.0633222804578029,0.0154847031347979,0.0138926723810933,0.9561087454962331,0.8351134846461948,0.8734503147053214,89.88250000000001,92.06125,100.0,-0.1243,1.2246467991473532e-16,-1.0,10
25540,"Hartford-West Hartford-East Hartford, CT",1993,3,89.21,87.91,CT,91.34,92.38,105.65,87.57,88.88,91.65,91.43,94.09,94.66,0.0038826081991549,-0.0384993984468994,0.0186215820965447,0.016100271440778,0.962447996496606,0.8320870799810695,0.8645527685754851,89.0025,91.2175,100.0,-0.1209,-1.0,-1.8369701987210294e-16,11
25540,"Hartford-West Hartford-East Hartford, CT",1993,4,87.22,86.47,CT,91.18,91.75,106.65,87.91,87.57,88.88,91.65,93.49,94.72,-0.0163803890342395,-0.0565193671576651,-0.0202629972333945,0.0140080273604073,0.9483439350734808,0.8107829348335677,0.8549460853258322,87.7075,90.18625,100.0,-0.1353,-2.4492935982947064e-16,1.0,12
25540,"Hartford-West Hartford-East Hartford, CT",1994,1,86.96,87.26,CT,91.4,91.0,107.61,86.47,87.91,87.57,88.88,91.43,94.09,0.0091361165722216,-0.0182268226822681,0.0255165056064612,0.0129381798495543,0.9547045951859956,0.8108911811169967,0.8493634420592883,87.3025,89.33250000000001,100.0,-0.1273999999999999,1.0,6.123233995736766e-17,13
25540,"Hartford-West Hartford-East Hartford, CT",1994,2,86.18,86.21,CT,91.56,91.74,108.47,87.26,86.47,87.91,87.57,91.65,93.49,-0.012033004813202,-0.0155304327966198,-0.0211691213854237,0.0122801284358994,0.9415683704674528,0.7947819673642481,0.8441043606527151,86.96249999999999,88.4225,100.0,-0.1379,1.2246467991473532e-16,-1.0,14
25540,"Hartford-West Hartford-East Hartford, CT",1994,3,87.8,86.4,CT,91.37,92.51,109.14,86.21,87.26,86.47,87.91,88.88,91.43,0.0022039206588564,-0.017176657945626,0.0142369254720584,0.0119521457697206,0.9456057787019808,0.7916437603078615,0.8371816016126077,86.58500000000001,87.79374999999999,100.0,-0.1359999999999999,-1.0,-1.8369701987210294e-16,15
25540,"Hartford-West Hartford-East Hartford, CT",1994,4,87.17,86.61,CT,91.15,91.57,109.67,86.4,86.21,87.26,86.47,87.57,91.65,0.0024305555555554,0.001619058633052,0.000226634896699,0.0089120123885983,0.9501919912232584,0.7897328348682411,0.8311297528950489,86.62,87.16375,100.0,-0.1339,-2.4492935982947064e-16,1.0,16
25540,"Hartford-West Hartford-East Hartford, CT",1995,1,84.51,84.91,CT,90.46,89.94,110.33,86.61,86.4,86.21,87.26,87.91,88.88,-0.0196282184505254,-0.0269310107724044,-0.0220587740060809,0.0109272406846123,0.9386469157638736,0.769600290038974,0.8199039245898667,86.0325,86.66749999999999,100.0,-0.1509,1.0,6.123233995736766e-17,17
25540,"Hartford-West Hartford-East Hartford, CT",1995,2,85.62,85.43,CT,90.26,90.65,111.01,84.91,86.61,86.4,86.21,86.47,87.57,0.0061241314332824,-0.0090476742837256,0.0257523498838079,0.0117454858418659,0.946487923775759,0.7695703089811728,0.8130799027114675,85.8375,86.4,100.0,-0.1456999999999999,1.2246467991473532e-16,-1.0,18
25540,"Hartford-West Hartford-East Hartford, CT",1995,3,86.66,85.24,CT,90.52,91.68,112.01,85.43,84.91,86.61,86.4,87.26,87.91,-0.0022240430762028,-0.013425925925926,-0.0083481745094853,0.0113932661562203,0.9416703490941228,0.7610034818319792,0.8081421301669494,85.5475,86.06625,100.0,-0.1476,-1.0,-1.8369701987210294e-16,19
25540,"Hartford-West Hartford-East Hartford, CT",1995,4,85.08,84.66,CT,90.61,90.86,112.67,85.24,85.43,84.91,86.61,86.21,86.47,-0.0068043172219615,-0.0225147211638379,-0.0045802741457586,0.0107562268835335,0.9343339587242026,0.7513978876364604,0.8042069761249667,85.06,85.84,100.0,-0.1534,-2.4492935982947064e-16,1.0,20
25540,"Hartford-West Hartford-East Hartford, CT",1996,1,85.7,86.23,CT,91.09,90.51,113.65,84.66,85.24,85.43,84.91,86.4,87.26,0.0185447673045122,0.0155458720998704,0.0253490845264737,0.0111280706621007,0.946646174113514,0.7587329520457545,0.8014958205015398,85.39,85.71125,100.0,-0.1376999999999999,1.0,6.123233995736766e-17,21
25540,"Hartford-West Hartford-East Hartford, CT",1996,2,86.71,86.31,CT,91.09,91.7,114.38,86.23,84.66,85.24,85.43,86.61,86.21,0.0009277513626348,0.0103008310897809,-0.0176170159418773,0.0110866903150003,0.9475244263914808,0.7545899632802938,0.7963804860989684,85.61,85.72375,100.0,-0.1368999999999999,1.2246467991473532e-16,-1.0,22
25540,"Hartford-West Hartford-East Hartford, CT",1996,3,86.74,85.33,CT,90.67,91.79,115.1,86.31,86.23,84.66,85.24,84.91,86.4,-0.0113544201135442,0.0010558423275457,-0.0122821714761791,0.0131600304026304,0.9411051064299106,0.7413553431798436,0.7877497827975674,85.6325,85.59,100.0,-0.1467,-1.0,-1.8369701987210294e-16,23
25540,"Hartford-West Hartford-East Hartford, CT",1996,4,85.01,84.67,CT,90.41,90.55,115.78,85.33,86.31,86.23,84.66,85.43,86.61,-0.0077346771358255,0.0001181195369714,0.0036197429777187,0.0133351721709144,0.9365114478486892,0.7313007427880464,0.7808775263430644,85.635,85.3475,100.0,-0.1533,-2.4492935982947064e-16,1.0,24
25540,"Hartford-West Hartford-East Hartford, CT",1997,1,84.19,84.77,CT,91.08,90.47,116.5,84.67,85.33,86.31,86.23,85.24,84.91,0.0011810558639422,-0.0169314623680854,0.0089157329997677,0.0062960606662792,0.9307202459376372,0.7276394849785407,0.7818025751072961,85.27,85.33,100.0,-0.1523,1.0,6.123233995736766e-17,25
25540,"Hartford-West Hartford-East Hartford, CT",1997,2,86.1,85.53,CT,91.77,92.53,117.46,84.77,84.67,85.33,86.31,84.66,85.43,0.0089654358853368,-0.0090371915189433,0.0077843800213945,0.0091383709670742,0.9320039228506048,0.7281627788183211,0.7812872467222884,85.075,85.3425,100.0,-0.1447,1.2246467991473532e-16,-1.0,26
25540,"Hartford-West Hartford-East Hartford, CT",1997,3,87.04,85.7,CT,92.22,93.33,118.31,85.53,84.77,84.67,85.33,86.23,85.24,0.001987606687712,0.0043361068791749,-0.0069778291976247,0.0068486255886868,0.9292995011928,0.7243681852759699,0.7794776434789958,85.1675,85.4,100.0,-0.1429999999999999,-1.0,-1.8369701987210294e-16,27
25540,"Hartford-West Hartford-East Hartford, CT",1997,4,86.42,86.07,CT,93.17,93.27,119.58,85.7,85.53,84.77,84.67,86.31,84.66,0.0043173862310383,0.0165347820951931,0.0023297795433263,0.0034976897535007,0.9237952130514112,0.719769192172604,0.7791436695099515,85.5175,85.57625,100.0,-0.1393,-2.4492935982947064e-16,1.0,28
25540,"Hartford-West Hartford-East Hartford, CT",1998,1,85.42,86.06,CT,93.78,93.14,121.08,86.07,85.7,85.53,84.77,85.33,86.23,-0.0001161845009874,0.0152176477527428,-0.0044335707320258,0.0038974420485682,0.9176796758370654,0.710769739015527,0.7745292368681863,85.84,85.555,100.0,-0.1393999999999999,1.0,6.123233995736766e-17,29
